"transcript_id","gene_id","gene_symbol"
"ENST00000664490.1","ENSG00000269934.3","ENSG00000269934"
"ENST00000602529.2","ENSG00000269934.3","ENSG00000269934"
"ENST00000763154.1","ENSG00000269935.2","ENSG00000269935"
"ENST00000569852.1","ENSG00000269937.1","ENSG00000269937"
"ENST00000602669.1","ENSG00000269940.1","ENSG00000269940"
"ENST00000602597.1","ENSG00000269947.1","ENSG00000269947"
"ENST00000602975.1","ENSG00000269951.1","ENSG00000269951"
"ENST00000602435.1","ENSG00000269952.1","ENSG00000269952"
"ENST00000541515.3","ENSG00000269955.2","FMC1-LUC7L2"
"ENST00000602422.1","ENSG00000269958.1","ENSG00000269958"
"ENST00000602324.1","ENSG00000269959.1","SPACA6-AS1"
"ENST00000775029.1","ENSG00000269961.2","ERBIN-DT"
"ENST00000602982.1","ENSG00000269961.2","ERBIN-DT"
"ENST00000770644.1","ENSG00000269968.2","ENSG00000269968"
"ENST00000770643.1","ENSG00000269968.2","ENSG00000269968"
"ENST00000602946.1","ENSG00000269968.2","ENSG00000269968"
"ENST00000770645.1","ENSG00000269968.2","ENSG00000269968"
"ENST00000602325.1","ENSG00000269970.1","ENSG00000269970"
"ENST00000602458.1","ENSG00000269973.1","ENSG00000269973"
"ENST00000602736.1","ENSG00000269976.1","ENSG00000269976"
"ENST00000602916.2","ENSG00000269978.2","ENSG00000269978"
"ENST00000602436.1","ENSG00000269982.1","ENSG00000269982"
"ENST00000602697.1","ENSG00000269983.1","ENSG00000269983"
"ENST00000602342.1","ENSG00000269984.1","ENSG00000269984"
"ENST00000602847.1","ENSG00000269987.1","ENSG00000269987"
"ENST00000602313.2","ENSG00000269993.2","ENSG00000269993"
"ENST00000602579.1","ENSG00000269994.4","LINC02893"
"ENST00000670732.2","ENSG00000269994.4","LINC02893"
"ENST00000602282.5","ENSG00000270006.5","C16orf95-DT"
"ENST00000685186.2","ENSG00000270006.5","C16orf95-DT"
"ENST00000605775.5","ENSG00000270011.9","ZNF559-ZNF177"
"ENST00000446085.8","ENSG00000270011.9","ZNF559-ZNF177"
"ENST00000604886.5","ENSG00000270011.9","ZNF559-ZNF177"
"ENST00000541595.6","ENSG00000270011.9","ZNF559-ZNF177"
"ENST00000602455.1","ENSG00000270012.1","ENSG00000270012"
"ENST00000602330.1","ENSG00000270017.1","ENSG00000270017"
"ENST00000602739.1","ENSG00000270020.1","ENSG00000270020"
"ENST00000602502.1","ENSG00000270021.1","ENSG00000270021"
"ENST00000602478.2","ENSG00000270022.4","ENSG00000270022"
"ENST00000653151.3","ENSG00000270049.5","ATP6V0D1-DT"
"ENST00000656196.1","ENSG00000270049.5","ATP6V0D1-DT"
"ENST00000602592.2","ENSG00000270049.5","ATP6V0D1-DT"
"ENST00000780287.1","ENSG00000270050.4","ENSG00000270050"
"ENST00000690725.2","ENSG00000270050.4","ENSG00000270050"
"ENST00000602316.1","ENSG00000270059.1","ENSG00000270059"
"ENST00000602615.1","ENSG00000270062.1","ENSG00000270062"
"ENST00000780218.1","ENSG00000270069.5","MIR222HG"
"ENST00000688264.3","ENSG00000270069.5","MIR222HG"
"ENST00000780196.1","ENSG00000270069.5","MIR222HG"
"ENST00000780197.1","ENSG00000270069.5","MIR222HG"
"ENST00000701159.2","ENSG00000270069.5","MIR222HG"
"ENST00000780198.1","ENSG00000270069.5","MIR222HG"
"ENST00000602507.1","ENSG00000270069.5","MIR222HG"
"ENST00000780201.1","ENSG00000270069.5","MIR222HG"
"ENST00000456532.3","ENSG00000270069.5","MIR222HG"
"ENST00000780208.1","ENSG00000270069.5","MIR222HG"
"ENST00000780211.1","ENSG00000270069.5","MIR222HG"
"ENST00000780209.1","ENSG00000270069.5","MIR222HG"
"ENST00000666464.3","ENSG00000270069.5","MIR222HG"
"ENST00000780216.1","ENSG00000270069.5","MIR222HG"
"ENST00000780213.1","ENSG00000270069.5","MIR222HG"
"ENST00000732210.1","ENSG00000270071.6","ENSG00000270071"
"ENST00000732212.1","ENSG00000270071.6","ENSG00000270071"
"ENST00000688671.2","ENSG00000270071.6","ENSG00000270071"
"ENST00000602981.1","ENSG00000270074.1","ENSG00000270074"
"ENST00000602718.1","ENSG00000270083.1","ENSG00000270083"
"ENST00000834074.1","ENSG00000270090.6","ENSG00000270090"
"ENST00000602353.1","ENSG00000270091.1","ENSG00000270091"
"ENST00000602311.2","ENSG00000270111.5","CELF2-DT"
"ENST00000668678.2","ENSG00000270111.5","CELF2-DT"
"ENST00000738339.1","ENSG00000270111.5","CELF2-DT"
"ENST00000670890.3","ENSG00000270111.5","CELF2-DT"
"ENST00000669973.1","ENSG00000270112.6","ST8SIA5-DT"
"ENST00000602862.2","ENSG00000270124.2","ENSG00000270124"
"ENST00000602585.2","ENSG00000270127.2","ENSG00000270127"
"ENST00000602384.5","ENSG00000270136.6","MICOS10-NBL1"
"ENST00000602328.1","ENSG00000270137.1","ENSG00000270137"
"ENST00000602385.2","ENSG00000270141.4","TERC"
"ENST00000602845.2","ENSG00000270170.2","NCBP2AS2"
"ENST00000602640.1","ENSG00000270171.1","ENSG00000270171"
"ENST00000602306.2","ENSG00000270175.2","ENSG00000270175"
"ENST00000602919.2","ENSG00000270177.2","PPP2CA-DT"
"ENST00000602900.1","ENSG00000270179.1","ENSG00000270179"
"ENST00000604992.2","ENSG00000270194.2","GOLGA4-AS1"
"ENST00000604028.2","ENSG00000270207.3","ENSG00000270207"
"ENST00000603246.1","ENSG00000270225.1","MTCO2P22"
"ENST00000603040.1","ENSG00000270228.1","ENSG00000270228"
"ENST00000604233.1","ENSG00000270230.1","MTND6P22"
"ENST00000652355.1","ENSG00000270231.5","NBPF8"
"ENST00000698216.1","ENSG00000270231.5","NBPF8"
"ENST00000603788.1","ENSG00000270232.1","MTCYBP22"
"ENST00000605734.1","ENSG00000270236.1","ENSG00000270236"
"ENST00000579512.3","ENSG00000270276.3","H4C15"
"ENST00000612061.1","ENSG00000270276.3","H4C15"
"ENST00000603415.1","ENSG00000270277.1","ENSG00000270277"
"ENST00000603319.1","ENSG00000270307.1","MTATP6P2"
"ENST00000605233.4","ENSG00000270344.5","POC1B-AS1"
"ENST00000830697.1","ENSG00000270344.5","POC1B-AS1"
"ENST00000716336.1","ENSG00000270344.5","POC1B-AS1"
"ENST00000830698.1","ENSG00000270344.5","POC1B-AS1"
"ENST00000604546.2","ENSG00000270361.2","ENSG00000270361"
"ENST00000604516.2","ENSG00000270362.3","HMGN3-AS1"
"ENST00000603218.1","ENSG00000270379.6","HEATR9"
"ENST00000604533.2","ENSG00000270403.2","ENSG00000270403"
"ENST00000604200.3","ENSG00000270419.3","CAHM"
"ENST00000816712.1","ENSG00000270419.3","CAHM"
"ENST00000605123.1","ENSG00000270442.1","ENSG00000270442"
"ENST00000603972.1","ENSG00000270458.1","ENSG00000270458"
"ENST00000604107.1","ENSG00000270479.1","BNIP3P37"
"ENST00000603927.1","ENSG00000270480.1","ENSG00000270480"
"ENST00000604297.1","ENSG00000270499.1","MKI67P1"
"ENST00000603791.1","ENSG00000270504.2","ENSG00000270504"
"ENST00000603137.1","ENSG00000270528.1","FAM133EP"
"ENST00000604687.1","ENSG00000270533.3","ENSG00000270533"
"ENST00000604724.7","ENSG00000270547.7","LINC01235"
"ENST00000603616.1","ENSG00000270552.1","DUXAP3"
"ENST00000604149.1","ENSG00000270554.1","EIF3EP4"
"ENST00000604340.1","ENSG00000270557.1","ENSG00000270557"
"ENST00000604491.2","ENSG00000270562.2","FOXP1-DT"
"ENST00000603915.1","ENSG00000270589.1","ENSG00000270589"
"ENST00000605837.1","ENSG00000270598.1","ENSG00000270598"
"ENST00000604716.1","ENSG00000270605.2","ENSG00000270605"
"ENST00000603468.1","ENSG00000270607.1","LEISA1"
"ENST00000603700.1","ENSG00000270617.1","URGCP-MRPS24"
"ENST00000619423.4","ENSG00000270629.7","NBPF14"
"ENST00000621066.4","ENSG00000270629.7","NBPF14"
"ENST00000614999.4","ENSG00000270629.7","NBPF14"
"ENST00000606877.2","ENSG00000270629.7","NBPF14"
"ENST00000603254.1","ENSG00000270634.1","ENSG00000270634"
"ENST00000603994.1","ENSG00000270638.1","ENSG00000270638"
"ENST00000604411.1","ENSG00000270641.2","TSIX"
"ENST00000604694.2","ENSG00000270647.7","TAF15"
"ENST00000689923.1","ENSG00000270647.7","TAF15"
"ENST00000605844.6","ENSG00000270647.7","TAF15"
"ENST00000603427.6","ENSG00000270647.7","TAF15"
"ENST00000605197.3","ENSG00000270647.7","TAF15"
"ENST00000603067.6","ENSG00000270647.7","TAF15"
"ENST00000603346.1","ENSG00000270647.7","TAF15"
"ENST00000605649.6","ENSG00000270647.7","TAF15"
"ENST00000603393.6","ENSG00000270647.7","TAF15"
"ENST00000691608.1","ENSG00000270647.7","TAF15"
"ENST00000604879.6","ENSG00000270647.7","TAF15"
"ENST00000604434.1","ENSG00000270647.7","TAF15"
"ENST00000687618.1","ENSG00000270647.7","TAF15"
"ENST00000604841.5","ENSG00000270647.7","TAF15"
"ENST00000604662.1","ENSG00000270652.1","DPRXP5"
"ENST00000604818.3","ENSG00000270659.3","ENSG00000270659"
"ENST00000603538.3","ENSG00000270673.3","YTHDF3-DT"
"ENST00000603472.1","ENSG00000270681.1","ENSG00000270681"
"ENST00000605661.1","ENSG00000270702.1","ENSG00000270702"
"ENST00000603908.1","ENSG00000270710.1","ENSG00000270710"
"ENST00000604003.1","ENSG00000270714.1","MICOS10P2"
"ENST00000603741.1","ENSG00000270734.1","ENSG00000270734"
"ENST00000604148.1","ENSG00000270741.1","PRELID3BP8"
"ENST00000604458.1","ENSG00000270757.1","HSPE1-MOB4"
"ENST00000604228.1","ENSG00000270760.1","ENSG00000270760"
"ENST00000604014.3","ENSG00000270761.3","CD2AP-DT"
"ENST00000604641.6","ENSG00000270765.7","GAS2L2"
"ENST00000603779.1","ENSG00000270772.1","PDHA1P1"
"ENST00000603088.1","ENSG00000270781.1","ENSG00000270781"
"ENST00000603383.1","ENSG00000270797.1","ENSG00000270797"
"ENST00000639725.1","ENSG00000270800.4","RPS10-NUDT3"
"ENST00000603164.2","ENSG00000270802.2","ENSG00000270802"
"ENST00000603059.2","ENSG00000270813.2","NANOGNBP3"
"ENST00000605437.2","ENSG00000270820.9","USP34-DT"
"ENST00000805201.1","ENSG00000270820.9","USP34-DT"
"ENST00000805177.1","ENSG00000270820.9","USP34-DT"
"ENST00000603652.3","ENSG00000270820.9","USP34-DT"
"ENST00000702649.2","ENSG00000270820.9","USP34-DT"
"ENST00000805173.1","ENSG00000270820.9","USP34-DT"
"ENST00000604666.1","ENSG00000270823.1","ENSG00000270823"
"ENST00000829136.1","ENSG00000270828.2","ENSG00000270828"
"ENST00000605168.1","ENSG00000270832.1","CMPK1P2"
"ENST00000605088.1","ENSG00000270839.1","ENSG00000270839"
"ENST00000604544.1","ENSG00000270857.1","ENSG00000270857"
"ENST00000603405.1","ENSG00000270861.1","TMEM69P1"
"ENST00000603334.1","ENSG00000270863.1","DDX55P1"
"ENST00000603284.2","ENSG00000270866.2","ENSG00000270866"
"ENST00000605382.1","ENSG00000270870.1","ENSG00000270870"
"ENST00000603981.1","ENSG00000270871.1","ENSG00000270871"
"ENST00000605551.2","ENSG00000270872.2","SRGAP2D"
"ENST00000604333.2","ENSG00000270876.4","ZNF30-AS1"
"ENST00000605304.1","ENSG00000270880.1","ATP5PBP8"
"ENST00000613412.1","ENSG00000270882.3","H4C14"
"ENST00000618193.1","ENSG00000270882.3","H4C14"
"ENST00000614272.1","ENSG00000270882.3","H4C14"
"ENST00000578186.3","ENSG00000270882.3","H4C14"
"ENST00000603017.2","ENSG00000270885.2","RASL10B"
"ENST00000605196.1","ENSG00000270893.1","ENSG00000270893"
"ENST00000603678.1","ENSG00000270894.1","ENSG00000270894"
"ENST00000604913.1","ENSG00000270903.1","HNRNPA3P9"
"ENST00000603931.1","ENSG00000270909.1","ENSG00000270909"
"ENST00000604863.1","ENSG00000270911.1","ENSG00000270911"
"ENST00000604965.1","ENSG00000270953.1","ENSG00000270953"
"ENST00000603029.1","ENSG00000270955.1","ENSG00000270955"
"ENST00000605573.3","ENSG00000270959.3","LPP-AS2"
"ENST00000604760.1","ENSG00000270964.1","MAP2K5-DT"
"ENST00000605130.1","ENSG00000270975.1","MAGOH3P"
"ENST00000603612.1","ENSG00000270996.1","ENSG00000270996"
"ENST00000604855.3","ENSG00000271009.3","ENSG00000271009"
"ENST00000605879.1","ENSG00000271075.1","ENSG00000271075"
"ENST00000603871.1","ENSG00000271081.1","HIKESHIP3"
"ENST00000649719.1","ENSG00000271086.8","NAMA"
"ENST00000655615.1","ENSG00000271086.8","NAMA"
"ENST00000725638.1","ENSG00000271086.8","NAMA"
"ENST00000725662.1","ENSG00000271086.8","NAMA"
"ENST00000652827.1","ENSG00000271086.8","NAMA"
"ENST00000529965.4","ENSG00000271086.8","NAMA"
"ENST00000603491.2","ENSG00000271086.8","NAMA"
"ENST00000700913.2","ENSG00000271086.8","NAMA"
"ENST00000604197.1","ENSG00000271098.1","IMMP1LP3"
"ENST00000605200.1","ENSG00000271119.2","LINC03067"
"ENST00000605778.2","ENSG00000271122.2","HERPUD2-AS1"
"ENST00000688475.3","ENSG00000271133.8","ITGB8-AS1"
"ENST00000603156.3","ENSG00000271133.8","ITGB8-AS1"
"ENST00000789458.1","ENSG00000271133.8","ITGB8-AS1"
"ENST00000789462.1","ENSG00000271133.8","ITGB8-AS1"
"ENST00000605357.8","ENSG00000271133.8","ITGB8-AS1"
"ENST00000460026.6","ENSG00000271147.8","ENSG00000271147"
"ENST00000466616.6","ENSG00000271147.8","ENSG00000271147"
"ENST00000476910.6","ENSG00000271147.8","ENSG00000271147"
"ENST00000486740.6","ENSG00000271147.8","ENSG00000271147"
"ENST00000475738.5","ENSG00000271147.8","ENSG00000271147"
"ENST00000602366.5","ENSG00000271147.8","ENSG00000271147"
"ENST00000671383.1","ENSG00000271147.8","ENSG00000271147"
"ENST00000604104.1","ENSG00000271155.1","ENSG00000271155"
"ENST00000605294.1","ENSG00000271180.1","COX5AP1"
"ENST00000604037.1","ENSG00000271181.1","STMN3P1"
"ENST00000746148.1","ENSG00000271192.2","ENSG00000271192"
"ENST00000605725.1","ENSG00000271200.1","PATJ-DT"
"ENST00000605249.1","ENSG00000271204.1","ENSG00000271204"
"ENST00000605811.1","ENSG00000271228.1","ENSG00000271228"
"ENST00000690344.2","ENSG00000271270.9","TMCC1-DT"
"ENST00000605830.6","ENSG00000271270.9","TMCC1-DT"
"ENST00000603716.1","ENSG00000271278.1","ELOCP33"
"ENST00000381962.4","ENSG00000271303.2","SRXN1"
"ENST00000605595.1","ENSG00000271327.1","ENSG00000271327"
"ENST00000603160.5","ENSG00000271335.7","CCNY-AS1"
"ENST00000604169.1","ENSG00000271343.1","ENSG00000271343"
"ENST00000605007.1","ENSG00000271344.1","ENSG00000271344"
"ENST00000603205.1","ENSG00000271356.1","USP21P2"
"ENST00000604634.1","ENSG00000271360.1","USP6NL-AS1"
"BambuTx20","ENSG00000271369.1","ENSG00000271369"
"ENST00000603849.1","ENSG00000271377.1","IFITM3P8"
"ENST00000605085.1","ENSG00000271380.1","PYGO2-AS1"
"ENST00000369227.7","ENSG00000271383.9","NBPF19"
"ENST00000651566.2","ENSG00000271383.9","NBPF19"
"ENST00000605589.1","ENSG00000271387.2","C1orf21-DT"
"ENST00000719961.1","ENSG00000271392.2","ENSG00000271392"
"ENST00000605749.1","ENSG00000271410.1","ENSG00000271410"
"ENST00000605350.1","ENSG00000271420.1","ENSG00000271420"
"ENST00000612520.2","ENSG00000271425.9","NBPF10"
"ENST00000583866.9","ENSG00000271425.9","NBPF10"
"ENST00000604953.1","ENSG00000271437.1","ENSG00000271437"
"ENST00000619655.4","ENSG00000271447.6","MMP28"
"ENST00000604219.1","ENSG00000271452.1","ENSG00000271452"
"ENST00000605859.1","ENSG00000271454.1","ENSG00000271454"
"ENST00000603520.1","ENSG00000271461.1","CKAP2LP1"
"ENST00000603848.1","ENSG00000271462.1","ENSG00000271462"
"ENST00000605849.2","ENSG00000271474.2","UNC5C-AS1"
"ENST00000604391.1","ENSG00000271482.1","ENSG00000271482"
"ENST00000603687.1","ENSG00000271500.1","ENSG00000271500"
"ENST00000604514.1","ENSG00000271522.1","ENSG00000271522"
"ENST00000604070.1","ENSG00000271533.1","ENSG00000271533"
"ENST00000605270.7","ENSG00000271538.8","LINC02427"
"ENST00000772713.1","ENSG00000271538.8","LINC02427"
"ENST00000604478.1","ENSG00000271543.1","ENSG00000271543"
"ENST00000603191.2","ENSG00000271551.2","ENSG00000271551"
"ENST00000605836.1","ENSG00000271553.1","ENSG00000271553"
"ENST00000466576.2","ENSG00000271554.1","ENSG00000271554"
"ENST00000605049.1","ENSG00000271555.1","ENSG00000271555"
"ENST00000581164.2","ENSG00000271567.2","PPIAL4E"
"ENST00000756301.1","ENSG00000271576.3","PRKACB-DT"
"ENST00000756298.1","ENSG00000271576.3","PRKACB-DT"
"ENST00000756299.1","ENSG00000271576.3","PRKACB-DT"
"ENST00000605506.3","ENSG00000271576.3","PRKACB-DT"
"ENST00000603748.1","ENSG00000271590.1","ENSG00000271590"
"ENST00000604000.4","ENSG00000271601.4","LIX1L"
"ENST00000716128.1","ENSG00000271614.2","ATP2B1-AS1"
"ENST00000604842.1","ENSG00000271624.1","ENSG00000271624"
"ENST00000604179.1","ENSG00000271626.1","H3P42"
"ENST00000605480.1","ENSG00000271631.1","SLC46A2-AS1"
"ENST00000605397.1","ENSG00000271638.1","BNIP3P19"
"ENST00000604982.2","ENSG00000271643.3","PDCD6IP-DT"
"ENST00000747840.1","ENSG00000271643.3","PDCD6IP-DT"
"ENST00000717452.1","ENSG00000271646.2","IRF2-DT"
"ENST00000605834.2","ENSG00000271646.2","IRF2-DT"
"ENST00000603982.1","ENSG00000271653.1","ENSG00000271653"
"ENST00000605375.1","ENSG00000271657.1","ENSG00000271657"
"ENST00000604650.1","ENSG00000271659.1","ENSG00000271659"
"ENST00000606270.1","ENSG00000271714.1","FAM169A-AS1"
"ENST00000605980.1","ENSG00000271717.1","ENSG00000271717"
"ENST00000774352.1","ENSG00000271727.3","ENSG00000271727"
"ENST00000774351.1","ENSG00000271727.3","ENSG00000271727"
"ENST00000774347.1","ENSG00000271727.3","ENSG00000271727"
"ENST00000605885.1","ENSG00000271730.1","ENSG00000271730"
"ENST00000606089.3","ENSG00000271737.3","ENSG00000271737"
"ENST00000487874.1","ENSG00000271741.1","ENSG00000271741"
"ENST00000607368.1","ENSG00000271743.1","ENSG00000271743"
"ENST00000607670.1","ENSG00000271746.1","ENSG00000271746"
"ENST00000607571.1","ENSG00000271754.1","ENSG00000271754"
"ENST00000606679.1","ENSG00000271765.1","RN7SKP299"
"ENST00000607051.1","ENSG00000271771.1","ENSG00000271771"
"ENST00000606839.1","ENSG00000271778.1","ENSG00000271778"
"ENST00000716858.1","ENSG00000271780.3","ENSG00000271780"
"ENST00000607414.3","ENSG00000271780.3","ENSG00000271780"
"ENST00000607068.1","ENSG00000271781.1","ENSG00000271781"
"ENST00000606362.1","ENSG00000271784.1","TP53RK-DT"
"ENST00000607386.1","ENSG00000271789.1","ENSG00000271789"
"ENST00000606930.1","ENSG00000271795.1","ENSG00000271795"
"ENST00000774796.1","ENSG00000271797.2","ENSG00000271797"
"ENST00000606533.1","ENSG00000271806.1","ENSG00000271806"
"ENST00000580790.1","ENSG00000271816.1","BMS1P4"
"ENST00000606909.1","ENSG00000271821.1","ENSG00000271821"
"ENST00000607574.2","ENSG00000271824.2","SMIM32"
"ENST00000607680.5","ENSG00000271826.5","PLS3-AS1"
"ENST00000606813.1","ENSG00000271828.1","ENSG00000271828"
"ENST00000607194.1","ENSG00000271841.1","RNU7-10P"
"ENST00000668336.2","ENSG00000271848.3","SYNPO2L-AS1"
"ENST00000759288.1","ENSG00000271848.3","SYNPO2L-AS1"
"ENST00000607496.1","ENSG00000271851.1","ENSG00000271851"
"ENST00000607241.2","ENSG00000271855.2","ENSG00000271855"
"ENST00000716660.1","ENSG00000271855.2","ENSG00000271855"
"ENST00000716661.1","ENSG00000271855.2","ENSG00000271855"
"ENST00000607088.5","ENSG00000271858.5","ENSG00000271858"
"ENST00000607625.1","ENSG00000271862.1","ENSG00000271862"
"ENST00000607315.3","ENSG00000271869.3","DCTN6-DT"
"ENST00000789245.1","ENSG00000271874.2","RAI14-DT"
"ENST00000789248.1","ENSG00000271874.2","RAI14-DT"
"ENST00000789255.1","ENSG00000271874.2","RAI14-DT"
"ENST00000606491.1","ENSG00000271874.2","RAI14-DT"
"ENST00000507566.1","ENSG00000271874.2","RAI14-DT"
"ENST00000789244.1","ENSG00000271874.2","RAI14-DT"
"ENST00000607176.1","ENSG00000271882.1","ENSG00000271882"
"ENST00000733741.1","ENSG00000271889.2","C2orf74-AS1"
"ENST00000420918.4","ENSG00000271889.2","C2orf74-AS1"
"ENST00000733746.1","ENSG00000271889.2","C2orf74-AS1"
"ENST00000606876.2","ENSG00000271889.2","C2orf74-AS1"
"ENST00000606282.1","ENSG00000271892.1","ENSG00000271892"
"ENST00000607540.2","ENSG00000271894.2","ENSG00000271894"
"ENST00000659621.1","ENSG00000271913.10","TAGAP-AS1"
"ENST00000819083.1","ENSG00000271913.10","TAGAP-AS1"
"ENST00000667452.1","ENSG00000271913.10","TAGAP-AS1"
"ENST00000663014.1","ENSG00000271913.10","TAGAP-AS1"
"ENST00000819094.1","ENSG00000271913.10","TAGAP-AS1"
"ENST00000659171.2","ENSG00000271913.10","TAGAP-AS1"
"ENST00000819074.1","ENSG00000271913.10","TAGAP-AS1"
"ENST00000819090.1","ENSG00000271913.10","TAGAP-AS1"
"ENST00000667828.2","ENSG00000271913.10","TAGAP-AS1"
"ENST00000607752.1","ENSG00000271917.1","ENSG00000271917"
"ENST00000606662.3","ENSG00000271918.3","ENSG00000271918"
"ENST00000606729.1","ENSG00000271931.1","PNRC1-DT"
"ENST00000606511.1","ENSG00000271933.1","ENSG00000271933"
"ENST00000606114.1","ENSG00000271936.1","ENSG00000271936"
"ENST00000605981.2","ENSG00000271938.2","ENSG00000271938"
"ENST00000702388.2","ENSG00000271945.4","ENSG00000271945"
"ENST00000780235.1","ENSG00000271959.2","ENSG00000271959"
"ENST00000606110.1","ENSG00000271963.1","ENSG00000271963"
"ENST00000607464.1","ENSG00000271964.1","ENSG00000271964"
"ENST00000607397.1","ENSG00000271966.2","ARFGEF1-DT"
"ENST00000723778.1","ENSG00000271966.2","ARFGEF1-DT"
"ENST00000606298.1","ENSG00000271967.1","ENSG00000271967"
"ENST00000607706.1","ENSG00000271971.1","ENSG00000271971"
"ENST00000607783.1","ENSG00000271976.1","ENSG00000271976"
"ENST00000606227.1","ENSG00000271978.3","ENSG00000271978"
"ENST00000606194.1","ENSG00000271980.1","ENSG00000271980"
"ENST00000607282.2","ENSG00000271981.2","ENSG00000271981"
"ENST00000607458.1","ENSG00000271983.1","ENSG00000271983"
"ENST00000607190.3","ENSG00000271991.4","TTC32-DT"
"ENST00000607679.1","ENSG00000271992.1","ENSG00000271992"
"ENST00000606959.1","ENSG00000272002.1","LINC02973"
"ENST00000607013.2","ENSG00000272004.2","ENSG00000272004"
"ENST00000606274.1","ENSG00000272008.2","ENSG00000272008"
"ENST00000606963.1","ENSG00000272010.1","ENSG00000272010"
"ENST00000607201.1","ENSG00000272024.1","ENSG00000272024"
"ENST00000606888.3","ENSG00000272031.3","ANKRD34A"
"ENST00000607611.1","ENSG00000272033.1","ENSG00000272033"
"ENST00000606361.1","ENSG00000272037.1","ENSG00000272037"
"ENST00000689809.1","ENSG00000272047.4","GTF2H5"
"ENST00000691867.1","ENSG00000272047.4","GTF2H5"
"ENST00000648328.1","ENSG00000272047.4","GTF2H5"
"ENST00000607778.2","ENSG00000272047.4","GTF2H5"
"ENST00000606229.1","ENSG00000272054.1","ENSG00000272054"
"ENST00000606623.1","ENSG00000272055.1","RNU6-6P"
"ENST00000607407.1","ENSG00000272056.1","ENSG00000272056"
"ENST00000606008.1","ENSG00000272077.1","ENSG00000272077"
"ENST00000606802.1","ENSG00000272078.1","ENSG00000272078"
"ENST00000606587.2","ENSG00000272081.2","FCHO2-DT"
